,COMMUNITY AREA NAME,PER CAPITA INCOME,THERM MEAN 2010,TOTAL POPULATION
46804,Beverly,40107,1269.86,59.0
46805,Beverly,40107,1658.65,53.0
46806,Beverly,40107,2631.0,93.0
46807,Beverly,40107,1377.04,93.0
46808,Beverly,40107,1685.19,62.0
46809,Beverly,40107,1519.6,7.0
46810,Beverly,40107,2523.6,80.0
46811,Beverly,40107,1891.0,0.0
46812,Beverly,40107,1511.2,0.0
46813,Beverly,40107,2144.63,54.0
46814,Beverly,40107,3483.5,20.0
46815,Beverly,40107,1917.0,43.0
46816,Beverly,40107,1929.5,20.0
46817,Beverly,40107,1969.0,83.0
46818,Beverly,40107,3293.33,8.0
46819,Beverly,40107,4027.7,115.0
46820,Beverly,40107,1701.0,68.0
46821,Beverly,40107,1513.04,68.0
46822,Beverly,40107,2412.6,45.0
46823,Beverly,40107,2389.0,14.0
46824,Beverly,40107,1770.0,38.0
46825,Beverly,40107,1866.78,31.0
46826,Beverly,40107,1706.25,31.0
46827,Beverly,40107,1735.33,37.0
46828,Beverly,40107,1912.17,38.0
46829,Beverly,40107,1411.13,26.0
46830,Beverly,40107,1646.55,38.0
46831,Beverly,40107,1394.57,31.0
46832,Beverly,40107,1707.0,44.0
46833,Beverly,40107,1498.08,38.0
46834,Beverly,40107,1906.33,46.0
46835,Beverly,40107,1513.5,30.0
46836,Beverly,40107,1685.27,43.0
46837,Beverly,40107,1589.08,50.0
46838,Beverly,40107,1634.93,50.0
46839,Beverly,40107,2042.64,63.0
46840,Beverly,40107,1944.47,68.0
46841,Beverly,40107,2119.95,43.0
46842,Beverly,40107,2142.33,60.0
46843,Beverly,40107,1703.29,33.0
46844,Beverly,40107,1443.33,19.0
46845,Beverly,40107,1517.91,32.0
46846,Beverly,40107,1841.1,32.0
46847,Beverly,40107,1423.2,37.0
46848,Beverly,40107,1682.3,33.0
46849,Beverly,40107,1758.0,25.0
46850,Beverly,40107,1604.38,24.0
46851,Beverly,40107,1689.55,28.0
46852,Beverly,40107,1759.82,26.0
46853,Beverly,40107,1357.29,29.0
46854,Beverly,40107,1664.0,30.0
46855,Beverly,40107,1697.92,40.0
46856,Beverly,40107,1924.21,46.0
46857,Beverly,40107,1485.8,44.0
46858,Beverly,40107,1364.23,38.0
46859,Beverly,40107,1526.7,23.0
46860,Beverly,40107,1548.45,28.0
46861,Beverly,40107,1343.42,26.0
46862,Beverly,40107,1495.73,46.0
46863,Beverly,40107,1416.53,49.0
46864,Beverly,40107,1577.25,27.0
46865,Beverly,40107,1953.35,71.0
46866,Beverly,40107,1835.04,74.0
46867,Beverly,40107,1899.19,55.0
46868,Beverly,40107,3860.0,79.0
46869,Beverly,40107,2108.71,24.0
46870,Beverly,40107,1687.09,79.0
46871,Beverly,40107,1316.08,46.0
46872,Beverly,40107,1482.6,32.0
46873,Beverly,40107,1532.71,18.0
46874,Beverly,40107,1408.67,39.0
46875,Beverly,40107,1243.46,35.0
46876,Beverly,40107,1687.14,38.0
46877,Beverly,40107,3470.0,67.0
46878,Beverly,40107,1822.61,67.0
46879,Beverly,40107,1803.92,40.0
46880,Beverly,40107,2749.0,66.0
46881,Beverly,40107,1694.4,66.0
46882,Beverly,40107,2057.62,77.0
46883,Beverly,40107,1897.58,38.0
46884,Beverly,40107,1915.08,33.0
46885,Beverly,40107,1886.07,43.0
46886,Beverly,40107,1899.42,35.0
46887,Beverly,40107,1875.46,33.0
46888,Beverly,40107,1688.0,35.0
46889,Beverly,40107,1658.54,42.0
46890,Beverly,40107,1907.36,40.0
46891,Beverly,40107,1923.2,39.0
46892,Beverly,40107,2107.2,44.0
46893,Beverly,40107,2365.44,32.0
46894,Beverly,40107,1980.75,65.0
46895,Beverly,40107,2011.15,82.0
46896,Beverly,40107,1995.88,21.0
46897,Beverly,40107,1842.4,17.0
46898,Beverly,40107,1373.31,42.0
46899,Beverly,40107,1547.79,27.0
46900,Beverly,40107,1633.93,43.0
46901,Beverly,40107,1468.79,42.0
46902,Beverly,40107,1265.44,56.0
46903,Beverly,40107,1395.0,64.0
46904,Beverly,40107,1322.72,71.0
46905,Beverly,40107,1406.33,74.0
46906,Beverly,40107,1356.32,89.0
46907,Beverly,40107,2218.44,22.0
46908,Beverly,40107,1811.33,37.0
46909,Beverly,40107,1683.36,25.0
46910,Beverly,40107,1698.42,45.0
46911,Beverly,40107,1900.47,63.0
46912,Beverly,40107,1428.79,73.0
46913,Beverly,40107,1256.33,35.0
46914,Beverly,40107,1058.5,32.0
46915,Beverly,40107,1220.14,34.0
46916,Beverly,40107,1173.24,36.0
46917,Beverly,40107,1243.8,61.0
46918,Beverly,40107,1273.87,46.0
46919,Beverly,40107,5809.0,38.0
46920,Beverly,40107,825.0,2.0
46921,Beverly,40107,1364.07,50.0
46922,Beverly,40107,1268.8,38.0
46923,Beverly,40107,1166.25,46.0
46924,Beverly,40107,1196.53,51.0
46925,Beverly,40107,1313.75,45.0
46926,Beverly,40107,1140.94,54.0
46927,Beverly,40107,1149.33,37.0
46928,Beverly,40107,1154.59,164.0
46929,Beverly,40107,1482.5,8.0
46930,Beverly,40107,1211.4,32.0
46931,Beverly,40107,1088.73,25.0
46932,Beverly,40107,1190.43,180.0
46933,Beverly,40107,965.43,15.0
46934,Beverly,40107,1044.29,18.0
46935,Beverly,40107,1236.17,22.0
46936,Beverly,40107,980.67,68.0
46937,Beverly,40107,1167.0,28.0
46938,Beverly,40107,1090.75,41.0
46939,Beverly,40107,995.17,30.0
46940,Beverly,40107,1127.42,34.0
46941,Beverly,40107,1005.73,27.0
46942,Beverly,40107,1032.62,28.0
46943,Beverly,40107,1115.25,33.0
46944,Beverly,40107,942.36,35.0
46945,Beverly,40107,1008.44,36.0
46946,Beverly,40107,1114.41,40.0
46947,Beverly,40107,1071.44,53.0
46948,Beverly,40107,1239.06,37.0
46949,Beverly,40107,1069.29,52.0
46950,Beverly,40107,1189.29,33.0
46951,Beverly,40107,1277.94,54.0
46952,Beverly,40107,1273.31,42.0
46953,Beverly,40107,1208.53,49.0
46954,Beverly,40107,1075.76,44.0
46955,Beverly,40107,1113.42,28.0
46956,Beverly,40107,1185.69,27.0
46957,Beverly,40107,1157.32,25.0
46958,Beverly,40107,1125.82,10.0
46959,Beverly,40107,1422.22,39.0
46960,Beverly,40107,1050.63,17.0
46961,Beverly,40107,1358.44,41.0
46962,Beverly,40107,1405.13,41.0
46963,Beverly,40107,1505.91,25.0
46964,Beverly,40107,1560.21,85.0
46965,Beverly,40107,918.07,32.0
46966,Beverly,40107,1202.13,43.0
46967,Beverly,40107,1106.0,31.0
46968,Beverly,40107,809.33,9.0
46969,Beverly,40107,994.83,49.0
46970,Beverly,40107,1349.8,18.0
46971,Beverly,40107,1212.5,22.0
46972,Beverly,40107,1555.76,43.0
46973,Beverly,40107,1688.92,34.0
46974,Beverly,40107,1495.08,80.0
46975,Beverly,40107,1472.57,21.0
46976,Beverly,40107,1120.0,15.0
46977,Beverly,40107,1067.13,12.0
46978,Beverly,40107,1127.43,17.0
46979,Beverly,40107,1268.25,14.0
46980,Beverly,40107,891.86,10.0
46981,Beverly,40107,1491.86,8.0
46982,Beverly,40107,1030.0,28.0
46983,Beverly,40107,1421.0,43.0
46984,Beverly,40107,1359.0,36.0
46985,Beverly,40107,1580.58,37.0
46986,Beverly,40107,1428.0,36.0
46987,Beverly,40107,1257.56,38.0
46988,Beverly,40107,1420.8,42.0
46989,Beverly,40107,990.0,76.0
46990,Beverly,40107,1833.57,76.0
46991,Beverly,40107,1506.75,76.0
46992,Beverly,40107,2609.5,65.0
46993,Beverly,40107,2114.17,65.0
46994,Beverly,40107,1850.25,65.0
46995,Beverly,40107,1369.43,39.0
46996,Beverly,40107,1189.0,20.0
46997,Beverly,40107,1577.06,52.0
46998,Beverly,40107,1704.13,54.0
46999,Beverly,40107,1436.86,47.0
47000,Beverly,40107,1539.56,18.0
47001,Beverly,40107,1170.57,18.0
47002,Beverly,40107,939.67,20.0
47003,Beverly,40107,1777.33,34.0
47004,Beverly,40107,1535.0,54.0
47005,Beverly,40107,1331.43,42.0
47006,Beverly,40107,1654.87,44.0
47007,Beverly,40107,1605.77,55.0
47008,Beverly,40107,1210.36,22.0
47009,Beverly,40107,1821.0,44.0
47010,Beverly,40107,1749.0,44.0
47011,Beverly,40107,1928.67,32.0
47012,Beverly,40107,1348.78,32.0
47013,Beverly,40107,705.89,32.0
47014,Beverly,40107,1096.25,22.0
47015,Beverly,40107,1411.71,18.0
47016,Beverly,40107,1604.36,40.0
47017,Beverly,40107,1175.33,38.0
47018,Beverly,40107,1253.25,32.0
47019,Beverly,40107,1549.85,36.0
47020,Beverly,40107,1313.0,35.0
47021,Beverly,40107,1107.18,29.0
47022,Beverly,40107,1400.91,39.0
47023,Beverly,40107,1151.13,22.0
47024,Beverly,40107,1576.9,32.0
47025,Beverly,40107,2086.75,51.0
47026,Beverly,40107,2194.33,34.0
47027,Beverly,40107,2189.5,34.0
47028,Beverly,40107,1853.0,33.0
47029,Beverly,40107,1801.83,39.0
47030,Beverly,40107,2157.67,13.0
47031,Beverly,40107,1862.4,13.0
47032,Beverly,40107,1105.8,21.0
47033,Beverly,40107,1321.67,16.0
47034,Beverly,40107,1675.6,19.0
47035,Beverly,40107,1561.0,26.0
47036,Beverly,40107,1967.33,25.0
47037,Beverly,40107,1891.67,31.0
47038,Beverly,40107,1965.5,34.0
47039,Beverly,40107,1993.0,25.0
47040,Beverly,40107,1794.27,32.0
47041,Beverly,40107,1533.0,30.0
47042,Beverly,40107,1955.82,33.0
47043,Beverly,40107,2213.78,37.0
47044,Beverly,40107,2756.86,28.0
47045,Beverly,40107,2308.58,63.0
47046,Beverly,40107,1952.08,31.0
47047,Beverly,40107,1674.7,31.0
47048,Beverly,40107,1626.64,37.0
47049,Beverly,40107,1707.2,28.0
47050,Beverly,40107,4034.0,42.0
47051,Beverly,40107,2353.67,42.0
47052,Beverly,40107,2426.5,61.0
47053,Beverly,40107,2009.63,61.0
47054,Beverly,40107,2007.29,74.0
47055,Beverly,40107,1809.4,34.0
47056,Beverly,40107,1641.92,35.0
47057,Beverly,40107,1323.17,33.0
47058,Beverly,40107,1808.45,30.0
47059,Beverly,40107,1382.08,31.0
47060,Beverly,40107,1640.08,43.0
47061,Beverly,40107,1771.71,42.0
47062,Beverly,40107,1515.14,27.0
47063,Beverly,40107,1734.67,35.0
47064,Beverly,40107,2398.67,26.0
47065,Beverly,40107,1358.29,26.0
47066,Beverly,40107,1724.71,48.0
47067,Beverly,40107,1776.17,48.0
47068,Beverly,40107,2249.0,26.0
47069,Beverly,40107,1513.0,26.0
47070,Beverly,40107,1516.82,36.0
47071,Beverly,40107,1438.53,42.0
47072,Beverly,40107,1211.29,28.0
47073,Beverly,40107,1565.33,21.0
47074,Beverly,40107,1289.9,30.0
47075,Beverly,40107,1597.63,22.0
47076,Beverly,40107,1579.55,30.0
47077,Beverly,40107,1581.9,26.0
47078,Beverly,40107,2147.0,52.0
47079,Beverly,40107,1543.17,18.0
47080,Beverly,40107,1414.8,12.0
47081,Beverly,40107,2333.67,14.0
47082,Beverly,40107,1279.67,11.0
47083,Beverly,40107,2541.33,13.0
47084,Beverly,40107,1903.56,13.0
47085,Beverly,40107,5840.33,145.0
47086,Beverly,40107,1561.0,145.0
47087,Beverly,40107,1786.0,0.0
47088,Beverly,40107,3846.0,222.0
47089,Beverly,40107,1610.9,222.0
47090,Beverly,40107,2693.21,128.0
47091,Beverly,40107,1503.92,79.0
47092,Beverly,40107,20959.0,279.0
47093,Beverly,40107,2046.93,279.0
47094,Beverly,40107,1887.41,279.0
47095,Beverly,40107,2624.8,42.0
47096,Beverly,40107,1558.5,112.0
47097,Beverly,40107,5852.6,77.0
47098,Beverly,40107,4887.0,77.0
47099,Beverly,40107,1726.5,77.0
47100,Beverly,40107,1281.75,24.0
47101,Beverly,40107,4967.14,455.0
47102,Beverly,40107,4735.29,455.0
47103,Beverly,40107,1542.0,455.0
47104,Beverly,40107,846.67,4.0
47105,Beverly,40107,1428.71,40.0
47106,Beverly,40107,1493.73,41.0
47107,Beverly,40107,1827.75,9.0
47108,Beverly,40107,1763.93,83.0
47109,Beverly,40107,1332.47,29.0
47110,Beverly,40107,1696.25,25.0
47111,Beverly,40107,1634.79,45.0
47112,Beverly,40107,1882.5,135.0
47113,Beverly,40107,1401.75,135.0
47114,Beverly,40107,2278.5,27.0
47115,Beverly,40107,3997.0,175.0
47116,Beverly,40107,1639.04,175.0
47117,Beverly,40107,1873.75,87.0
47118,Beverly,40107,1763.0,87.0
47119,Beverly,40107,1667.14,64.0
47120,Beverly,40107,1562.33,89.0
47121,Beverly,40107,2007.5,157.0
47122,Beverly,40107,1808.96,157.0
47123,Beverly,40107,2281.67,138.0
47124,Beverly,40107,2014.09,138.0
47125,Beverly,40107,1527.14,138.0
47126,Beverly,40107,1213.5,47.0
47127,Beverly,40107,1527.57,26.0
47128,Beverly,40107,1991.0,18.0
47129,Beverly,40107,1435.08,32.0
47130,Beverly,40107,1776.0,26.0
47131,Beverly,40107,1703.63,27.0
47132,Beverly,40107,1512.9,33.0
47133,Beverly,40107,1350.75,19.0
47134,Beverly,40107,1462.54,20.0
47135,Beverly,40107,1804.5,26.0
47136,Beverly,40107,1554.83,103.0
47137,Beverly,40107,1604.06,43.0
47138,Beverly,40107,1568.96,71.0
47139,Beverly,40107,1291.0,0.0
47140,Washington Heights,19709,1117.0,0.0
47141,Washington Heights,19709,6055.0,44.0
47142,Washington Heights,19709,1772.0,13.0
47143,Washington Heights,19709,1217.4,11.0
47144,Washington Heights,19709,4977.08,10248.0
47145,Washington Heights,19709,2274.0,0.0
47146,Washington Heights,19709,1438.0,83.0
47147,Washington Heights,19709,1293.5,0.0
47148,Washington Heights,19709,1261.11,69.0
47149,Washington Heights,19709,2136.0,50.0
47150,Washington Heights,19709,1427.64,50.0
47151,Washington Heights,19709,1201.48,57.0
47152,Washington Heights,19709,1263.25,45.0
47153,Washington Heights,19709,1107.2,37.0
47154,Washington Heights,19709,2135.0,57.0
47155,Washington Heights,19709,1237.0,4.0
47156,Washington Heights,19709,1334.56,57.0
47157,Washington Heights,19709,1402.79,33.0
47158,Washington Heights,19709,1461.43,73.0
47159,Washington Heights,19709,1392.1,61.0
47160,Washington Heights,19709,1290.82,37.0
47161,Washington Heights,19709,1298.67,50.0
47162,Washington Heights,19709,1195.2,36.0
47163,Washington Heights,19709,1264.82,50.0
47164,Washington Heights,19709,1479.14,30.0
47165,Washington Heights,19709,1439.31,46.0
47166,Washington Heights,19709,1257.53,30.0
47167,Washington Heights,19709,1203.5,36.0
47168,Washington Heights,19709,1439.77,34.0
47169,Washington Heights,19709,1422.56,47.0
47170,Washington Heights,19709,1402.19,53.0
47171,Washington Heights,19709,1205.89,41.0
47172,Washington Heights,19709,1406.8,41.0
47173,Washington Heights,19709,1405.47,58.0
47174,Washington Heights,19709,1253.33,25.0
47175,Washington Heights,19709,1394.83,36.0
47176,Washington Heights,19709,1223.9,28.0
47177,Washington Heights,19709,1227.79,32.0
47178,Washington Heights,19709,1310.63,30.0
47179,Washington Heights,19709,1408.71,33.0
47180,Washington Heights,19709,1233.83,45.0
47181,Washington Heights,19709,1340.4,25.0
47182,Washington Heights,19709,1256.83,27.0
47183,Washington Heights,19709,1299.14,11.0
47184,Washington Heights,19709,1343.36,59.0
47185,Washington Heights,19709,1353.33,48.0
47186,Washington Heights,19709,1300.69,44.0
47187,Washington Heights,19709,1322.53,53.0
47188,Washington Heights,19709,1268.4,42.0
47189,Washington Heights,19709,1465.69,44.0
47190,Washington Heights,19709,1397.82,56.0
47191,Washington Heights,19709,1163.56,45.0
47192,Washington Heights,19709,1439.89,43.0
47193,Washington Heights,19709,1341.58,48.0
47194,Washington Heights,19709,1384.19,47.0
47195,Washington Heights,19709,1339.1,64.0
47196,Washington Heights,19709,1102.62,43.0
47197,Washington Heights,19709,1453.07,59.0
47198,Washington Heights,19709,991.38,39.0
47199,Washington Heights,19709,1445.4,47.0
47200,Washington Heights,19709,1428.86,20.0
47201,Washington Heights,19709,1186.56,56.0
47202,Washington Heights,19709,1340.05,53.0
47203,Washington Heights,19709,4009.5,86.0
47204,Washington Heights,19709,4349.67,86.0
47205,Washington Heights,19709,1383.78,86.0
47206,Washington Heights,19709,5169.5,82.0
47207,Washington Heights,19709,4718.6,82.0
47208,Washington Heights,19709,1270.0,82.0
47209,Washington Heights,19709,4184.25,81.0
47210,Washington Heights,19709,1396.25,81.0
47211,Washington Heights,19709,1508.89,36.0
47212,Washington Heights,19709,3604.33,49.0
47213,Washington Heights,19709,1384.93,49.0
47214,Washington Heights,19709,1911.0,26.0
47215,Washington Heights,19709,1348.89,26.0
47216,Washington Heights,19709,1480.41,54.0
47217,Washington Heights,19709,1275.63,44.0
47218,Washington Heights,19709,4193.23,94.0
47219,Washington Heights,19709,1308.0,94.0
47220,Washington Heights,19709,6911.25,102.0
47221,Washington Heights,19709,1321.77,102.0
47222,Washington Heights,19709,3107.88,46.0
47223,Washington Heights,19709,3215.5,63.0
47224,Washington Heights,19709,1362.0,63.0
47225,Washington Heights,19709,2074.33,149.0
47226,Washington Heights,19709,3083.78,149.0
47227,Washington Heights,19709,4255.5,47.0
47228,Washington Heights,19709,1245.91,47.0
47229,Washington Heights,19709,3702.43,87.0
47230,Washington Heights,19709,1597.38,87.0
47231,Washington Heights,19709,1338.61,68.0
47232,Washington Heights,19709,1467.64,51.0
47233,Washington Heights,19709,1235.2,127.0
47234,Washington Heights,19709,1493.8,127.0
47235,Washington Heights,19709,2210.5,55.0
47236,Washington Heights,19709,2329.0,66.0
47237,Washington Heights,19709,1365.2,66.0
47238,Washington Heights,19709,1637.63,65.0
47239,Washington Heights,19709,1620.59,62.0
47240,Washington Heights,19709,1702.9,58.0
47241,Washington Heights,19709,1614.71,56.0
47242,Washington Heights,19709,1568.5,64.0
47243,Washington Heights,19709,1848.39,78.0
47244,Washington Heights,19709,1628.89,64.0
47245,Washington Heights,19709,1627.25,50.0
47246,Washington Heights,19709,2053.89,74.0
47247,Washington Heights,19709,1948.0,55.0
47248,Washington Heights,19709,1736.29,45.0
47249,Washington Heights,19709,1737.1,47.0
47250,Washington Heights,19709,1861.08,57.0
47251,Washington Heights,19709,1481.5,103.0
47252,Washington Heights,19709,1577.54,36.0
47253,Washington Heights,19709,2867.25,51.0
47254,Washington Heights,19709,2019.8,51.0
47255,Washington Heights,19709,3129.2,73.0
47256,Washington Heights,19709,2613.0,73.0
47257,Washington Heights,19709,1472.25,73.0
47258,Washington Heights,19709,1367.0,65.0
47259,Washington Heights,19709,1833.83,65.0
47260,Washington Heights,19709,1561.67,49.0
47261,Washington Heights,19709,4294.6,54.0
47262,Washington Heights,19709,1715.8,54.0
47263,Washington Heights,19709,3776.4,103.0
47264,Washington Heights,19709,1943.8,103.0
47265,Washington Heights,19709,4154.67,97.0
47266,Washington Heights,19709,2770.63,97.0
47267,Washington Heights,19709,1730.25,97.0
47268,Washington Heights,19709,1753.0,53.0
47269,Washington Heights,19709,5617.25,39.0
47270,Washington Heights,19709,3697.8,190.0
47271,Washington Heights,19709,4760.69,190.0
47272,Washington Heights,19709,1770.22,190.0
47273,Washington Heights,19709,3116.5,74.0
47274,Washington Heights,19709,1625.09,74.0
47275,Washington Heights,19709,2297.25,89.0
47276,Washington Heights,19709,1776.25,89.0
47277,Washington Heights,19709,2670.4,76.0
47278,Washington Heights,19709,1277.8,76.0
47279,Washington Heights,19709,5766.5,76.0
47280,Washington Heights,19709,3409.75,76.0
47281,Washington Heights,19709,1691.5,76.0
47282,Washington Heights,19709,2675.11,55.0
47283,Washington Heights,19709,1433.0,55.0
47284,Washington Heights,19709,4170.0,76.0
47285,Washington Heights,19709,1890.0,76.0
47286,Washington Heights,19709,1464.5,50.0
47287,Washington Heights,19709,1613.67,50.0
47288,Washington Heights,19709,1378.77,40.0
47289,Washington Heights,19709,1395.58,65.0
47290,Washington Heights,19709,1603.5,45.0
47291,Washington Heights,19709,1495.67,45.0
47292,Washington Heights,19709,3569.75,151.0
47293,Washington Heights,19709,2436.0,151.0
47294,Washington Heights,19709,1256.75,151.0
47295,Washington Heights,19709,3734.0,84.0
47296,Washington Heights,19709,1260.15,84.0
47297,Washington Heights,19709,4069.67,145.0
47298,Washington Heights,19709,5310.0,106.0
47299,Washington Heights,19709,5687.0,106.0
47300,Washington Heights,19709,2103.75,128.0
47301,Washington Heights,19709,5634.8,128.0
47302,Washington Heights,19709,1995.71,128.0
47303,Washington Heights,19709,1911.0,51.0
47304,Washington Heights,19709,2989.33,51.0
47305,Washington Heights,19709,3779.0,51.0
47306,Washington Heights,19709,3354.71,101.0
47307,Washington Heights,19709,1144.2,47.0
47308,Washington Heights,19709,5023.33,64.0
47309,Washington Heights,19709,1597.08,64.0
47310,Washington Heights,19709,2342.9,87.0
47311,Washington Heights,19709,1377.5,87.0
47312,Washington Heights,19709,1419.09,29.0
47313,Washington Heights,19709,3063.8,92.0
47314,Washington Heights,19709,3684.5,92.0
47315,Washington Heights,19709,1031.2,92.0
47316,Washington Heights,19709,1824.38,60.0
47317,Washington Heights,19709,2781.67,78.0
47318,Washington Heights,19709,1931.08,78.0
47319,Washington Heights,19709,2903.0,60.0
47320,Washington Heights,19709,1787.22,60.0
47321,Washington Heights,19709,6286.0,57.0
47322,Washington Heights,19709,2246.33,57.0
47323,Washington Heights,19709,1613.45,57.0
47324,Washington Heights,19709,1956.14,56.0
47325,Washington Heights,19709,1608.57,56.0
47326,Washington Heights,19709,4816.14,106.0
47327,Washington Heights,19709,1642.75,106.0
47328,Washington Heights,19709,1394.81,38.0
47329,Washington Heights,19709,3865.0,44.0
47330,Washington Heights,19709,1645.33,44.0
47331,Washington Heights,19709,1745.86,43.0
47332,Washington Heights,19709,1903.06,64.0
47333,Washington Heights,19709,2341.0,55.0
47334,Washington Heights,19709,1481.64,55.0
47335,Washington Heights,19709,1615.0,36.0
47336,Washington Heights,19709,1739.5,42.0
47337,Washington Heights,19709,1688.14,32.0
47338,Washington Heights,19709,2494.0,52.0
47339,Washington Heights,19709,1723.0,52.0
47340,Washington Heights,19709,1656.92,55.0
47341,Washington Heights,19709,1928.5,29.0
47342,Washington Heights,19709,2557.2,60.0
47343,Washington Heights,19709,1589.0,60.0
47344,Washington Heights,19709,1064.33,0.0
47345,Washington Heights,19709,1765.5,0.0
47346,Washington Heights,19709,1898.3,42.0
47347,Washington Heights,19709,1510.08,52.0
47348,Washington Heights,19709,1322.1,32.0
47349,Washington Heights,19709,1307.46,49.0
47350,Washington Heights,19709,1348.57,48.0
47351,Washington Heights,19709,1714.13,60.0
47352,Washington Heights,19709,1436.27,44.0
47353,Washington Heights,19709,1284.53,48.0
47354,Washington Heights,19709,2865.0,51.0
47355,Washington Heights,19709,1409.63,51.0
47356,Washington Heights,19709,1457.53,44.0
47357,Washington Heights,19709,1188.69,43.0
47358,Washington Heights,19709,1384.67,57.0
47359,Washington Heights,19709,1367.8,38.0
47360,Washington Heights,19709,1363.38,47.0
47361,Washington Heights,19709,1255.55,35.0
47362,Washington Heights,19709,1208.67,75.0
47363,Washington Heights,19709,1675.5,76.0
47364,Washington Heights,19709,1423.71,76.0
47365,Washington Heights,19709,1303.86,55.0
47366,Washington Heights,19709,1311.14,46.0
47367,Washington Heights,19709,1399.33,36.0
47368,Washington Heights,19709,1354.0,36.0
47369,Washington Heights,19709,1828.82,37.0
47370,Washington Heights,19709,1642.18,30.0
47371,Washington Heights,19709,584.0,20.0
47372,Washington Heights,19709,1532.63,20.0
47373,Washington Heights,19709,2129.33,37.0
47374,Washington Heights,19709,1391.87,71.0
47375,Washington Heights,19709,1491.86,78.0
47376,Washington Heights,19709,1459.71,78.0
47377,Washington Heights,19709,7871.0,67.0
47378,Washington Heights,19709,1727.0,67.0
47379,Washington Heights,19709,1765.17,65.0
47380,Washington Heights,19709,1774.25,48.0
47381,Washington Heights,19709,1657.89,65.0
47382,Washington Heights,19709,1189.0,51.0
47383,Washington Heights,19709,1261.87,70.0
47384,Washington Heights,19709,1489.94,59.0
47385,Washington Heights,19709,1705.69,57.0
47386,Washington Heights,19709,1458.0,60.0
47387,Washington Heights,19709,1735.24,75.0
47388,Washington Heights,19709,1702.35,64.0
47389,Washington Heights,19709,1741.71,49.0
47390,Washington Heights,19709,1887.4,58.0
47391,Washington Heights,19709,1490.03,45.0
47392,Washington Heights,19709,1731.33,29.0
47393,Washington Heights,19709,1564.11,12.0
